,Epoch,TrainingLoss,ValidationLoss,ValidationDiceLoss,AUC_ROC,AUC_PR,TrainingTime
0,0.0,0.3185083392788382,0.5132846310734749,0.17556840181350708,0.9585002213716507,0.4484288990497589,
1,1.0,0.3076772251549889,0.5126159936189651,0.17611519992351532,0.9598587602376938,0.4526585340499878,
2,2.0,0.29866881902311365,0.511201411485672,0.17765949666500092,0.9600308686494827,0.4544307813048363,
3,3.0,0.2901656829258975,0.5048659965395927,0.1776830106973648,0.9598702192306519,0.45557138323783875,
4,4.0,0.28428438568816466,0.5046373605728149,0.1792554408311844,0.9595294147729874,0.4614260196685791,
5,5.0,0.27983716451654245,0.502847857773304,0.17911630868911743,0.9606574326753616,0.4654209837317467,
6,6.0,0.2755606504631977,0.5070289149880409,0.18224258720874786,0.9578874856233597,0.46505554765462875,
7,7.0,0.27151662257372167,0.5011984035372734,0.1804572492837906,0.9595791101455688,0.46970511972904205,
8,8.0,0.266662809194303,0.5036210119724274,0.18105487525463104,0.9602627009153366,0.47291459143161774,
9,9.0,0.26466764188280295,0.49076511710882187,0.1834917813539505,0.9604687839746475,0.47842085361480713,
10,10.0,0.26184358403963204,0.48632290959358215,0.18219177424907684,0.9605783671140671,0.47972793132066727,
11,11.0,0.25935982226156723,0.49260883778333664,0.18277189135551453,0.959381029009819,0.47852492332458496,
12,12.0,0.2567181915921323,0.48279310017824173,0.1826953887939453,0.9596492648124695,0.48098620772361755,
13,13.0,0.25457268967932345,0.4866897463798523,0.18628978729248047,0.9592445343732834,0.4856002628803253,
14,14.0,0.2526048056635202,0.4809310883283615,0.1843554526567459,0.9602199196815491,0.4884851947426796,
15,15.0,0.25157854808311836,0.49069342017173767,0.18733540177345276,0.9588177055120468,0.48526592552661896,
16,16.0,0.24891821002843334,0.49443046748638153,0.18620969355106354,0.9606858789920807,0.49011892825365067,
17,17.0,0.2483353296331331,0.4879356920719147,0.1864650547504425,0.960444301366806,0.49091755598783493,
18,18.0,0.24597407526829662,0.47180455923080444,0.1852596253156662,0.9609605669975281,0.4917305186390877,
19,19.0,0.24425159467785967,0.49446453899145126,0.18840430676937103,0.9598478078842163,0.4903176724910736,
20,20.0,0.24390614938502217,0.4849766865372658,0.18831975758075714,0.9601065069437027,0.4916699528694153,
21,21.0,0.24169073692139456,0.4998607784509659,0.1935921609401703,0.9582411497831345,0.4894827753305435,
22,22.0,0.24154265692421034,0.49593663215637207,0.1923254132270813,0.9580452293157578,0.4925379678606987,
23,23.0,0.2404042904575666,0.4882989153265953,0.1908080279827118,0.9587920010089874,0.4942907318472862,
24,24.0,0.23707019683777117,0.47994329035282135,0.19069691002368927,0.9594864845275879,0.49656831473112106,
25,25.0,0.23687423312780903,0.480344258248806,0.19091567397117615,0.9602801203727722,0.49666962027549744,
26,26.0,0.23575947419101118,0.48197034001350403,0.19090408086776733,0.960035651922226,0.49598192423582077,
27,27.0,0.2343733909667707,0.47558920830488205,0.18879418075084686,0.9609229117631912,0.4961789920926094,
28,28.0,0.2326032837816313,0.4819113090634346,0.18959037959575653,0.9602054506540298,0.49974939227104187,
29,29.0,0.23261548637175092,0.4738811179995537,0.1907499134540558,0.9596648514270782,0.4987661615014076,
30,30.0,0.23223959946749256,0.47263531386852264,0.1894311159849167,0.960247352719307,0.497872456908226,
31,31.0,0.23047607026848138,0.46658142656087875,0.1904672384262085,0.960375189781189,0.498316153883934,
32,32.0,0.22977500087490269,0.4701063930988312,0.19049905240535736,0.9605546593666077,0.5009518712759018,
33,33.0,0.22908998017801957,0.48093167692422867,0.19122298061847687,0.9594988375902176,0.4984971135854721,
34,34.0,0.2295665172677414,0.4641793742775917,0.18867142498493195,0.9611959755420685,0.5017596930265427,
35,35.0,0.22754034341550342,0.4715905338525772,0.1907617449760437,0.9612695276737213,0.5027637854218483,
36,36.0,0.22618734223001144,0.47837644070386887,0.1914311945438385,0.9599443227052689,0.5022828280925751,
37,37.0,0.22588796402309455,0.4838095158338547,0.19275635480880737,0.958681657910347,0.5007782280445099,
38,38.0,0.2245654067864605,0.48625245690345764,0.19343304634094238,0.9589481800794601,0.5016143918037415,
39,39.0,0.2243615572943407,0.4804563894867897,0.19128869473934174,0.9605851322412491,0.5065597146749496,
40,34.0,0.0,0.4641793742775917,0.0,0.0,0.0,0.0
