,Epoch,TrainingLoss,ValidationLoss,ValidationDiceLoss,AUC_ROC,AUC_PR,TrainingTime
0,0.0,0.07514073217616361,0.18658676743507385,0.18658676743507385,0.8906910121440887,0.2688782885670662,
1,1.0,0.06492436984006096,0.18150773644447327,0.18150773644447327,0.8897682428359985,0.26634302735328674,
2,2.0,0.06088028234594008,0.17985568940639496,0.17985568940639496,0.8908167481422424,0.2663819491863251,
3,3.0,0.05792699608148313,0.18257974088191986,0.18257974088191986,0.8917935639619827,0.2694776654243469,
4,4.0,0.05471384759042777,0.18230408430099487,0.18230408430099487,0.8902668058872223,0.2692035660147667,
5,5.0,0.05275059798184563,0.1836664080619812,0.1836664080619812,0.8901152014732361,0.2680289074778557,
6,6.0,0.05125601735769534,0.17865578830242157,0.17865578830242157,0.8918887674808502,0.2666057199239731,
7,7.0,0.04903277579475852,0.1778339445590973,0.1778339445590973,0.8914861232042313,0.2675560712814331,
8,8.0,0.04775892051995969,0.1790553480386734,0.1790553480386734,0.8923395872116089,0.27102040499448776,
9,9.0,0.04680469456840964,0.1781800091266632,0.1781800091266632,0.892125815153122,0.26855216920375824,
10,10.0,0.04560291416504804,0.17820066213607788,0.17820066213607788,0.8913716971874237,0.2676883116364479,
11,11.0,0.0444479736627317,0.17510047554969788,0.17510047554969788,0.8920271247625351,0.26881223171949387,
12,12.0,0.04349978998595593,0.17497435212135315,0.17497435212135315,0.8951402604579926,0.2717468589544296,
13,13.0,0.04303498829112334,0.17417438328266144,0.17417438328266144,0.8933941274881363,0.2692994698882103,
14,14.0,0.04214553739510331,0.1782875508069992,0.1782875508069992,0.8914715051651001,0.26789580285549164,
15,15.0,0.04123090996461756,0.17766910791397095,0.17766910791397095,0.8928131312131882,0.26989898830652237,
16,16.0,0.04067743993272968,0.1756085306406021,0.1756085306406021,0.8918965756893158,0.2683368884027004,
17,17.0,0.04048726956049601,0.1779724657535553,0.1779724657535553,0.891831785440445,0.2687736302614212,
18,18.0,0.0401602586110433,0.17854200303554535,0.17854200303554535,0.8918750584125519,0.2697107382118702,
19,19.0,0.03949978889203539,0.17908942699432373,0.17908942699432373,0.8936135917901993,0.2702740356326103,
20,20.0,0.03920650715921439,0.17670662701129913,0.17670662701129913,0.8915862739086151,0.26879654824733734,
21,21.0,0.03890775114882226,0.17869874835014343,0.17869874835014343,0.8905656188726425,0.2680293247103691,
22,22.0,0.0385053835663141,0.17801029980182648,0.17801029980182648,0.8906422406435013,0.2668563947081566,
23,23.0,0.03859622922598147,0.17965176701545715,0.17965176701545715,0.8917182683944702,0.2672756016254425,
24,24.0,0.03798637787501017,0.17850513756275177,0.17850513756275177,0.8915352821350098,0.26800185441970825,
25,25.0,0.0374722866451039,0.1758720725774765,0.1758720725774765,0.8904632180929184,0.26610667258501053,
26,26.0,0.03738832473754883,0.1766968071460724,0.1766968071460724,0.89189013838768,0.2660197988152504,
27,27.0,0.03720645460427976,0.17695364356040955,0.17695364356040955,0.8911203294992447,0.26535533368587494,
28,28.0,0.03669846057891846,0.1755019873380661,0.1755019873380661,0.8904242813587189,0.2658678963780403,
29,29.0,0.036766648292541504,0.17815066874027252,0.17815066874027252,0.8907971233129501,0.26750611141324043,
30,30.0,0.036174318369697124,0.17672759294509888,0.17672759294509888,0.8911310434341431,0.2665388062596321,
31,31.0,0.03598834486568675,0.17512239515781403,0.17512239515781403,0.8892444968223572,0.26351504772901535,
32,32.0,0.03596743181640027,0.17520615458488464,0.17520615458488464,0.88824063539505,0.26389651000499725,
33,33.0,0.03542765682818843,0.17621564865112305,0.17621564865112305,0.8911867588758469,0.2664646506309509,
34,34.0,0.035439571913550884,0.17508897185325623,0.17508897185325623,0.8895557075738907,0.26434851437807083,
35,35.0,0.03531376520792643,0.1760764718055725,0.1760764718055725,0.8888306766748428,0.26456109434366226,
36,36.0,0.03514781068353092,0.1749596893787384,0.1749596893787384,0.8876372128725052,0.26394230127334595,
37,37.0,0.035148743320913875,0.17437556385993958,0.17437556385993958,0.8899273127317429,0.26507676392793655,
38,38.0,0.035127999735813514,0.17614400386810303,0.17614400386810303,0.8902056366205215,0.2674975320696831,
39,39.0,0.03465091013440899,0.1787983924150467,0.1787983924150467,0.8895780593156815,0.2652208283543587,
40,13.0,0.0,0.17417438328266144,0.0,0.0,0.0,0.0
