,Epoch,TrainingLoss,ValidationLoss,ValidationDiceLoss,AUC_ROC,AUC_PR,TrainingTime
0,0.0,0.7259451076388359,0.5996406227350235,0.5996406227350235,0.62370266020298,0.20074864476919174,
1,1.0,0.6061428934335709,0.5753142833709717,0.5753142833709717,0.6118320375680923,0.18226514384150505,
2,2.0,0.5746796553333601,0.5258903652429581,0.5258903652429581,0.6532759517431259,0.23917905241250992,
3,3.0,0.5149020478129387,0.482825443148613,0.482825443148613,0.6985833644866943,0.3328741118311882,
4,4.0,0.49183446168899536,0.4746757447719574,0.4746757447719574,0.705001562833786,0.34587229788303375,
5,5.0,0.47986602783203125,0.45814426243305206,0.45814426243305206,0.7238259017467499,0.4211328774690628,
6,6.0,0.47732603549957275,0.45688173174858093,0.45688173174858093,0.718662902712822,0.39122018218040466,
7,7.0,0.47023258606592816,0.4544544070959091,0.4544544070959091,0.7235857397317886,0.42960263788700104,
8,8.0,0.46535835911830264,0.4563131332397461,0.4563131332397461,0.7177555114030838,0.36972642689943314,
9,9.0,0.4662596459190051,0.4540138840675354,0.4540138840675354,0.7239690572023392,0.40941981226205826,
10,10.0,0.46370262652635574,0.4543526768684387,0.4543526768684387,0.7249672263860703,0.43925880640745163,
11,11.0,0.4585067927837372,0.44891731441020966,0.44891731441020966,0.7246977537870407,0.4089728370308876,
12,12.0,0.46049173672993976,0.4520229548215866,0.4520229548215866,0.7243251353502274,0.42865440249443054,
13,13.0,0.45185760656992596,0.4511125683784485,0.4511125683784485,0.7255472540855408,0.4348123371601105,
14,14.0,0.4517704099416733,0.4514010399580002,0.4514010399580002,0.7219803333282471,0.4065757766366005,
15,15.0,0.44727736959854764,0.45599377155303955,0.45599377155303955,0.7204769104719162,0.3844846561551094,
16,16.0,0.45139215141534805,0.4582551568746567,0.4582551568746567,0.7136979252099991,0.356158584356308,
17,17.0,0.45055125653743744,0.45779258012771606,0.45779258012771606,0.7169592976570129,0.3818451464176178,
18,18.0,0.4458526447415352,0.45808760821819305,0.45808760821819305,0.7163101136684418,0.3994266763329506,
19,19.0,0.4571814735730489,0.44880199432373047,0.44880199432373047,0.7250375002622604,0.413149431347847,
20,20.0,0.44874531775712967,0.4475672245025635,0.4475672245025635,0.7255275696516037,0.4309834614396095,
21,21.0,0.4495994249979655,0.45315951108932495,0.45315951108932495,0.7255032509565353,0.4613901451230049,
22,22.0,0.4505808825294177,0.4553585946559906,0.4553585946559906,0.7224011868238449,0.4253562018275261,
23,23.0,0.45042847096920013,0.4521457254886627,0.4521457254886627,0.7219016700983047,0.3889889493584633,
24,24.0,0.44869719197352725,0.46208663284778595,0.46208663284778595,0.719346821308136,0.43634098023176193,
25,25.0,0.4483742043375969,0.4562782198190689,0.4562782198190689,0.7249467670917511,0.43486253172159195,
26,26.0,0.4430171598990758,0.45680756866931915,0.45680756866931915,0.7240942418575287,0.4191987067461014,
27,27.0,0.4432002579172452,0.45900553464889526,0.45900553464889526,0.7265986055135727,0.466978058218956,
28,28.0,0.44035180658102036,0.4553259313106537,0.4553259313106537,0.7269385308027267,0.47086916118860245,
29,29.0,0.44237345457077026,0.44887639582157135,0.44887639582157135,0.7284065186977386,0.4476960599422455,
30,30.0,0.4381459082166354,0.4517877697944641,0.4517877697944641,0.7277174741029739,0.47367481142282486,
31,31.0,0.4398447498679161,0.45305106043815613,0.45305106043815613,0.727019190788269,0.43831081688404083,
32,32.0,0.44050652782122296,0.4532995820045471,0.4532995820045471,0.7254815250635147,0.4407438039779663,
33,33.0,0.43939048300186795,0.45649199187755585,0.45649199187755585,0.7260398864746094,0.43664858490228653,
34,34.0,0.4409857938687007,0.4570416063070297,0.4570416063070297,0.7243871837854385,0.4271126464009285,
35,35.0,0.4413177693883578,0.46109142899513245,0.46109142899513245,0.7243913263082504,0.4945294186472893,
36,36.0,0.4437248557806015,0.4546230137348175,0.4546230137348175,0.7250185012817383,0.41202133893966675,
37,37.0,0.4388440152009328,0.45623162388801575,0.45623162388801575,0.7243516743183136,0.44569266587495804,
38,38.0,0.4375015248854955,0.4584119915962219,0.4584119915962219,0.7226318866014481,0.39710043370723724,
39,39.0,0.4426143169403076,0.459640309214592,0.459640309214592,0.727112203836441,0.4624483361840248,
40,20.0,0.0,0.4475672245025635,0.0,0.0,0.0,0.0
