,Epoch,TrainingLoss,ValidationLoss,ValidationDiceLoss,AUC_ROC,AUC_PR,TrainingTime
0,0.0,0.36692596634751873,0.48676329664886,0.18614299222826958,0.9553579054772854,0.4450223483145237,
1,1.0,0.3434527370490526,0.4702358664944768,0.18295703828334808,0.9570434093475342,0.4494020324200392,
2,2.0,0.330007560315885,0.480962498113513,0.19133484736084938,0.9551966302096844,0.4561569560319185,
3,3.0,0.3205153796233629,0.48657253198325634,0.1942996345460415,0.9558432288467884,0.4540076404809952,
4,4.0,0.31053047503687836,0.46564687602221966,0.1886690817773342,0.9589014984667301,0.4651991203427315,
5,5.0,0.30629311439238094,0.4713691361248493,0.1903635710477829,0.9597976468503475,0.47615630738437176,
6,6.0,0.29476065565096704,0.4907619431614876,0.20051688328385353,0.9549790099263191,0.4696900211274624,
7,7.0,0.287109453348737,0.46963546331971884,0.1935650296509266,0.957453154027462,0.46813080459833145,
8,8.0,0.28366876503354627,0.4691691230982542,0.1936495117843151,0.9581158049404621,0.47127106972038746,
9,9.0,0.2850607105775883,0.46116394456475973,0.19309952482581139,0.9591652154922485,0.4735294282436371,
10,10.0,0.27596930775203204,0.4629710312001407,0.19459551572799683,0.9581744708120823,0.4755253493785858,
11,11.0,0.26973390877246856,0.4639644166454673,0.1943642720580101,0.9571143500506878,0.47537000104784966,
12,12.0,0.27047448538635904,0.4629002697765827,0.19534554705023766,0.9579412117600441,0.4759840127080679,
13,13.0,0.26302167502673046,0.46853557135909796,0.19954625889658928,0.9576988704502583,0.4838396906852722,
14,14.0,0.26238558331602496,0.46856360882520676,0.19419315457344055,0.9590691514313221,0.48173523508012295,
15,15.0,0.2587609015013042,0.46485129464417696,0.1962711252272129,0.9583199210464954,0.4825054220855236,
16,16.0,0.2598329243691344,0.4804031364619732,0.1978769637644291,0.9575633741915226,0.4812076259404421,
17,17.0,0.25159154604924355,0.4706891728565097,0.19913068041205406,0.9579805992543697,0.48437677323818207,
18,18.0,0.25476461723446847,0.4867849135771394,0.20040776208043098,0.9555356875061989,0.478425532579422,
19,19.0,0.2478997609725124,0.47284706216305494,0.19973256066441536,0.959219865500927,0.48838614113628864,
20,20.0,0.24765244518455706,0.4697206770069897,0.1992899365723133,0.958281297236681,0.49086276441812515,
21,21.0,0.2447216081776117,0.46702619176357985,0.19812452048063278,0.9582610763609409,0.48872496001422405,
22,22.0,0.24278315262574898,0.46390527207404375,0.1985786147415638,0.95872862637043,0.49191825464367867,
23,23.0,0.2397863181405946,0.47335491329431534,0.1972404569387436,0.9578788094222546,0.48582822270691395,
24,24.0,0.24017966268093963,0.47608773969113827,0.19807564839720726,0.9577971287071705,0.48731609247624874,
25,25.0,0.2392595764837767,0.4818075383082032,0.20173373818397522,0.956365067511797,0.48627911508083344,
26,26.0,0.236431175862488,0.4778921827673912,0.20363625511527061,0.9578111469745636,0.4904199671000242,
27,27.0,0.23647251921264748,0.4733798932284117,0.20179782435297966,0.9581033885478973,0.4889333788305521,
28,28.0,0.23067183220072796,0.46598878875374794,0.19510994106531143,0.9584464207291603,0.4875399488955736,
29,29.0,0.23387332652744494,0.47602837067097425,0.20169397443532944,0.9577644839882851,0.4879066403955221,
30,30.0,0.2293281792025817,0.4673245772719383,0.19668099656701088,0.9589880630373955,0.48871572501957417,
31,31.0,0.22704807268945795,0.46688712714239955,0.19666647911071777,0.9586942084133625,0.4896305054426193,
32,32.0,0.22796382951109032,0.47873478941619396,0.20260848477482796,0.9574420899152756,0.4894336350262165,
33,33.0,0.22682816507784945,0.4692314462736249,0.19931374490261078,0.9591547437012196,0.48950519412755966,
34,34.0,0.22412133248228777,0.47904899157583714,0.20149646699428558,0.9570959731936455,0.48598403856158257,
35,35.0,0.22204218883263438,0.4852891592308879,0.200782872736454,0.9574444219470024,0.48845959082245827,
36,36.0,0.22148548560707193,0.4624845674261451,0.19993985444307327,0.9594263955950737,0.4943709969520569,
37,37.0,0.22110008871869036,0.470712523907423,0.1990281343460083,0.9577850997447968,0.48860790953040123,
38,38.0,0.22022811299876163,0.4692268902435899,0.1982215866446495,0.9591739773750305,0.4889622889459133,
39,39.0,0.21893573650404027,0.4543173983693123,0.19529066607356071,0.9597919061779976,0.49162555672228336,
40,39.0,0.0,0.4543173983693123,0.0,0.0,0.0,0.0
