,Epoch,TrainingLoss,ValidationLoss,ValidationDiceLoss,AUC_ROC,AUC_PR,TrainingTime
0,0.0,0.060628915597388484,1.295683030039072,0.17833676934242249,0.8978097625076771,0.28512733802199364,
1,1.0,0.048807638856106936,1.2122015142813325,0.18553436920046806,0.8963403105735779,0.27832262869924307,
2,2.0,0.04250599494951736,1.2074140533804893,0.18943790346384048,0.8989564515650272,0.28677501156926155,
3,3.0,0.03631602291056767,1.210776250809431,0.18867693468928337,0.9004509039223194,0.28727173060178757,
4,4.0,0.03174301542228734,1.16433984041214,0.18343866989016533,0.9062323682010174,0.2985455449670553,
5,5.0,0.03169007790267033,1.2688057497143745,0.18899152800440788,0.8997138924896717,0.29300055652856827,
6,6.0,0.02806605829115644,1.2678980883210897,0.19062462449073792,0.9045560881495476,0.29552491568028927,
7,7.0,0.024631112951547622,1.284422503784299,0.18412614613771439,0.8999141789972782,0.29315773118287325,
8,8.0,0.02344007528828012,1.2355626709759235,0.19178418442606926,0.907563678920269,0.30202691070735455,
9,9.0,0.022339367921340274,1.2532289139926434,0.18517744168639183,0.9035352133214474,0.29751971177756786,
10,10.0,0.021396047530180817,1.2064579091966152,0.17928123846650124,0.9031311124563217,0.2955531794577837,
11,11.0,0.0212666971218747,1.3381898328661919,0.1925443299114704,0.9050551652908325,0.3003628011792898,
12,12.0,0.020433387241247134,1.3136136922985315,0.187960434705019,0.9015179201960564,0.2977336756885052,
13,13.0,0.01922632803436652,1.2239008424803615,0.19044024869799614,0.9010793194174767,0.2938978597521782,
14,14.0,0.0185959230772371,1.3323804419487715,0.1859946846961975,0.9021536335349083,0.2976855356246233,
15,15.0,0.018478982718939562,1.2754725608974695,0.18439212813973427,0.8979702517390251,0.29472122341394424,
16,16.0,0.017061920515744743,1.285761296749115,0.18381622806191444,0.8990904353559017,0.2951309746131301,
17,17.0,0.016498032633804147,1.3004463892430067,0.18590829893946648,0.9028275907039642,0.2996074538677931,
18,18.0,0.01582538537002109,1.2526389714330435,0.1819404736161232,0.9038668423891068,0.300120547413826,
19,19.0,0.01463023459640896,1.233586598187685,0.19077730923891068,0.9020925275981426,0.29349057003855705,
20,20.0,0.015597957406615095,1.2503016106784344,0.1840341053903103,0.9026928581297398,0.2985895574092865,
21,21.0,0.014401514779201713,1.2884161742404103,0.1817260943353176,0.8970141783356667,0.2937632333487272,
22,22.0,0.014547037816846747,1.2652177885174751,0.18380949273705482,0.9009702950716019,0.2954027336090803,
23,23.0,0.014849395376129485,1.342996958643198,0.18486672267317772,0.8983100168406963,0.2993780318647623,
24,24.0,0.014376468668084504,1.2561633996665478,0.1870923601090908,0.8995090946555138,0.297951290383935,
25,25.0,0.014242156491630076,1.2906145304441452,0.1851195953786373,0.9026909917593002,0.30027022399008274,
26,26.0,0.013955678765431478,1.4409785345196724,0.19374429062008858,0.8976061418652534,0.29512935876846313,
27,27.0,0.013526906672617986,1.2777466662228107,0.18614362552762032,0.9030515626072884,0.29890124313533306,
28,28.0,0.012895378601789506,1.2179503254592419,0.17973539605736732,0.9007978290319443,0.2976470924913883,
29,29.0,0.012731486186213113,1.2952786087989807,0.1852828785777092,0.9005726911127567,0.29804422333836555,
30,30.0,0.013683350093541163,1.2706045527011156,0.1809920370578766,0.9018356464803219,0.29779570177197456,
31,31.0,0.012373949366743823,1.3024021182209253,0.1863725557923317,0.9010511636734009,0.29644809663295746,
32,32.0,0.012424716774583278,1.3164647743105888,0.18292170763015747,0.9003185369074345,0.2976833637803793,
33,33.0,0.01141645159747846,1.3873859159648418,0.18447142839431763,0.8973129466176033,0.29627134278416634,
34,34.0,0.012196011872694878,1.3122175298631191,0.18251215666532516,0.9011813774704933,0.29803918674588203,
35,35.0,0.011404115572345806,1.2983096987009048,0.17757349833846092,0.899991936981678,0.29937300831079483,
36,36.0,0.011669266623232095,1.3281274549663067,0.19086944311857224,0.9001629985868931,0.29568212665617466,
37,37.0,0.011181567341562079,1.3836654797196388,0.18778256326913834,0.8968627080321312,0.2938361410051584,
38,38.0,0.011679969646810529,1.3037543017417192,0.18088428676128387,0.8987622670829296,0.2957560960203409,
39,39.0,0.01257895936373979,1.3794244788587093,0.18519208580255508,0.8942831046879292,0.2936270236968994,
40,4.0,0.0,1.16433984041214,0.0,0.0,0.0,0.0
