,Epoch,TrainingLoss,ValidationLoss,ValidationDiceLoss,AUC_ROC,AUC_PR,TrainingTime
0,0.0,0.26200446239601627,0.16573991318304376,0.16573991318304376,0.9279116495067335,0.4347891568778509,
1,1.0,0.16665390775723518,0.13936769938373184,0.13936769938373184,0.9427710872697064,0.4429049533473919,
2,2.0,0.1434752893929769,0.1416927956673036,0.1416927956673036,0.9289156669474031,0.4271586348403649,
3,3.0,0.1312920499156057,0.13190530701334696,0.13190530701334696,0.9504016114166941,0.43795180742640094,
4,4.0,0.12334188234339967,0.12250486363368819,0.12250486363368819,0.9495983983139437,0.4383366802430536,
5,5.0,0.11549602639525043,0.1178846635732306,0.1178846635732306,0.9487951853907252,0.44017737638579313,
6,6.0,0.1098843428218025,0.11864588251075592,0.11864588251075592,0.9449799258905243,0.4298862117421196,
7,7.0,0.10602536374879563,0.11628621708915894,0.11628621708915894,0.9475903670830899,0.43507362807910127,
8,8.0,0.10195462987310765,0.12091871689122365,0.12091871689122365,0.9429718938816982,0.4293005357545064,
9,9.0,0.09851021218410465,0.1161870174857986,0.1161870174857986,0.9455823351341079,0.43234605110254154,
10,10.0,0.09532363834248385,0.11799102770276816,0.11799102770276816,0.943574303424502,0.42832998684551343,
11,11.0,0.09273417733456617,0.11359438707072093,0.11359438707072093,0.9489959899081762,0.4345214192168301,
12,12.0,0.0899253304507102,0.11467018891051112,0.11467018891051112,0.9467871543992475,0.43410307921499136,
13,13.0,0.08713531158395442,0.11864720745737772,0.11864720745737772,0.9399598461676792,0.4236111113405132,
14,14.0,0.08566052120517152,0.11505945559486327,0.11505945559486327,0.9445783197879791,0.4295850069108737,
15,15.0,0.08359655808975872,0.11251314660631509,0.11251314660631509,0.9467871549976877,0.43013721572826186,
16,16.0,0.08166264577208962,0.11739807902091,0.11739807902091,0.9393574362658114,0.424698795405138,
17,17.0,0.07979257289268388,0.11277025411406674,0.11277025411406674,0.9437751070442928,0.42737617158147706,
18,18.0,0.07861663490988072,0.11359627909928441,0.11359627909928441,0.9419678778174412,0.4261211514861948,
19,19.0,0.0769114964169489,0.11627473110654747,0.11627473110654747,0.9423694839798303,0.4273259707662954,
20,20.0,0.07522973477484929,0.11600640535833366,0.11600640535833366,0.943574303364658,0.42863119164683733,
21,21.0,0.07374234071940756,0.11834826933810988,0.11834826933810988,0.9427710903815955,0.4288821956629016,
22,22.0,0.07275412904655325,0.11472711170533574,0.11472711170533574,0.9413654674966652,0.43030455178884136,
23,23.0,0.07091197796101757,0.11975440466739087,0.11975440466739087,0.935341371230811,0.425033467436531,
24,24.0,0.070318887591599,0.11859844032540379,0.11859844032540379,0.938955829504982,0.425702811484356,
25,25.0,0.06882658772629724,0.11720768730324435,0.11720768730324435,0.9407630578940174,0.42963520769613334,
26,26.0,0.06791627582846453,0.11939591815672725,0.11939591815672725,0.9387550260048794,0.426706827533652,
27,27.0,0.06601780076308153,0.11807184238510439,0.11807184238510439,0.939959845449551,0.4275435076270956,
28,28.0,0.06472657141976201,0.11918258894399467,0.11918258894399467,0.9381526170006718,0.4234437753397777,
29,29.0,0.06380789413445828,0.118814723558694,0.118814723558694,0.935943781431899,0.4232764393240812,
30,30.0,0.0626021530787782,0.11995918959020133,0.11995918959020133,0.9367469936369892,0.42653949153291654,
31,31.0,0.061966489627710473,0.11939917941648798,0.11939917941648798,0.9375502070389599,0.425033467451492,
32,32.0,0.06095716396730574,0.12208627397755542,0.12208627397755542,0.9317269133755481,0.4235274433401454,
33,33.0,0.05991024641978022,0.12180408500284555,0.12180408500284555,0.9347389620470713,0.42300870170794336,
34,34.0,0.05930689702056116,0.1237989980054189,0.1237989980054189,0.93232932303804,0.4234270417097821,
35,35.0,0.058570197751934436,0.12186454673368768,0.12186454673368768,0.9351405683889925,0.4231927713237134,
36,36.0,0.0577183121912838,0.11888442628354912,0.11888442628354912,0.9379518131415049,0.42687416354934854,
37,37.0,0.05750800437134097,0.1189908954991873,0.1189908954991873,0.9381526166416077,0.42568607785436047,
38,38.0,0.05640555227964109,0.11825798278352821,0.11825798278352821,0.9389558298042021,0.4252677378525217,
39,39.0,0.05583501539536862,0.12270090426785879,0.12270090426785879,0.9335341425425556,0.4226907632616629,
40,15.0,0.0,0.11251314660631509,0.0,0.0,0.0,0.0
