,Epoch,TrainingLoss,ValidationLoss,ValidationDiceLoss,AUC_ROC,AUC_PR,TrainingTime
0,0.0,0.8177450969815254,0.801475316286087,0.801475316286087,0.6663515567779541,0.3713292330503464,
1,1.0,0.7857509627938271,0.7588860094547272,0.7588860094547272,0.7057390958070755,0.44790880382061005,
2,2.0,0.7360735287268957,0.7008447349071503,0.7008447349071503,0.743711307644844,0.4617832899093628,
3,3.0,0.6737306887904803,0.6301145702600479,0.6301145702600479,0.8169778287410736,0.5010250061750412,
4,4.0,0.605587787926197,0.5671819746494293,0.5671819746494293,0.8287710100412369,0.6117542088031769,
5,5.0,0.5446577221155167,0.5121286660432816,0.5121286660432816,0.8367883712053299,0.5801098644733429,
6,6.0,0.49545933802922565,0.4676167219877243,0.4676167219877243,0.8431963920593262,0.5468456000089645,
7,7.0,0.45567651093006134,0.4342179000377655,0.4342179000377655,0.841622605919838,0.49867546558380127,
8,8.0,0.4229227031270663,0.4022105932235718,0.4022105932235718,0.8479549139738083,0.43816540390253067,
9,9.0,0.3955283264319102,0.37692394852638245,0.37692394852638245,0.8507861942052841,0.4332742318511009,
10,10.0,0.3725510388612747,0.3615182936191559,0.3615182936191559,0.847560852766037,0.41797156631946564,
11,11.0,0.3537277852495511,0.3420860916376114,0.3420860916376114,0.8502773344516754,0.4178062751889229,
12,12.0,0.3377813547849655,0.3273013234138489,0.3273013234138489,0.8518771231174469,0.40529607981443405,
13,13.0,0.3264825294415156,0.3155558407306671,0.3155558407306671,0.8552835434675217,0.4032786935567856,
14,14.0,0.31608102718989056,0.3078959286212921,0.3078959286212921,0.8519280254840851,0.3914591521024704,
15,15.0,0.30835582812627155,0.30209094285964966,0.30209094285964966,0.8517446666955948,0.38855262845754623,
16,16.0,0.2983573799331983,0.2946184277534485,0.2946184277534485,0.8562367707490921,0.38942837715148926,
17,17.0,0.2937798996766408,0.2866707593202591,0.2866707593202591,0.8526671081781387,0.3787854239344597,
18,18.0,0.2867130736509959,0.2842043936252594,0.2842043936252594,0.8505204766988754,0.37263647466897964,
19,19.0,0.27970245480537415,0.2788645625114441,0.2788645625114441,0.853160485625267,0.3781498447060585,
20,20.0,0.2781229342023532,0.2772923558950424,0.2772923558950424,0.8501525968313217,0.3692092075943947,
21,21.0,0.2718307723601659,0.27256448566913605,0.27256448566913605,0.8503767549991608,0.36653877049684525,
22,22.0,0.26835542917251587,0.26947689056396484,0.26947689056396484,0.8545771390199661,0.37347614020109177,
23,23.0,0.2643732999761899,0.2672338932752609,0.2672338932752609,0.8539960086345673,0.3689584583044052,
24,24.0,0.2612066740791003,0.267658531665802,0.267658531665802,0.8499602526426315,0.36463506519794464,
25,25.0,0.25858136018117267,0.2630889117717743,0.2630889117717743,0.8554776161909103,0.3705326095223427,
26,26.0,0.25615614652633667,0.2605721205472946,0.2605721205472946,0.8549915999174118,0.3675609305500984,
27,27.0,0.25327518085638684,0.25926007330417633,0.25926007330417633,0.853662759065628,0.363894522190094,
28,28.0,0.2509930059313774,0.2573046237230301,0.2573046237230301,0.8556468039751053,0.3634655550122261,
29,29.0,0.24996129671732584,0.25698836147785187,0.25698836147785187,0.8547750264406204,0.3619345799088478,
30,30.0,0.24698168536027273,0.25444717705249786,0.25444717705249786,0.8571333438158035,0.3611317053437233,
31,31.0,0.2435975819826126,0.25302428007125854,0.25302428007125854,0.8559351861476898,0.3609716221690178,
32,32.0,0.24284972002108893,0.25260029733181,0.25260029733181,0.8552349358797073,0.35904550552368164,
33,33.0,0.24120007952054343,0.24993912875652313,0.24993912875652313,0.8572358191013336,0.35976415127515793,
34,34.0,0.2398696889479955,0.25207647681236267,0.25207647681236267,0.8590877652168274,0.35968855023384094,
35,35.0,0.23783388237158457,0.2503928244113922,0.2503928244113922,0.8605446964502335,0.3596675619482994,
36,36.0,0.237583689391613,0.24803709983825684,0.24803709983825684,0.8647487312555313,0.3642844259738922,
37,37.0,0.23548811177412668,0.24898368120193481,0.24898368120193481,0.8638398349285126,0.35898081958293915,
38,38.0,0.23533224314451218,0.24735502898693085,0.24735502898693085,0.8685290366411209,0.35890889912843704,
39,39.0,0.23486709098021188,0.24708110094070435,0.24708110094070435,0.8697631806135178,0.35944971442222595,
40,39.0,0.0,0.24708110094070435,0.0,0.0,0.0,0.0
